3,0.00,PNumber:,Gender:,Age:
1,92.61,0.95,200.49,0.00
1,92.64,0.95,199.36,0.00
1,92.66,0.95,198.72,0.00
1,92.69,0.95,197.33,0.00
1,92.71,0.95,196.62,0.00
1,92.73,0.95,195.87,0.00
1,92.76,0.95,194.48,0.00
1,92.78,0.95,193.77,0.00
1,92.81,0.95,192.38,0.00
1,92.83,0.95,191.66,0.00
1,92.86,0.95,190.31,0.00
1,92.88,0.95,189.60,0.00
1,92.91,0.95,188.18,0.00
1,92.93,0.95,187.52,0.00
1,92.96,0.95,186.10,0.00
1,92.98,0.95,185.43,0.00
1,93.01,0.95,183.99,0.00
1,93.03,0.95,183.33,0.00
1,93.06,0.95,181.91,0.00
1,93.08,0.95,181.24,0.00
1,93.11,0.95,179.82,0.00
1,93.13,0.95,179.16,0.00
1,93.16,0.95,177.76,0.00
1,93.18,0.95,177.09,0.00
1,93.21,0.95,175.67,0.00
1,93.23,0.95,174.97,0.00
1,93.26,0.95,173.59,0.00
1,93.28,0.95,172.92,0.00
1,93.31,0.95,171.49,0.00
1,93.33,0.95,170.78,0.00
1,93.36,0.95,169.41,0.00
1,93.38,0.95,168.69,0.00
1,93.41,0.95,167.73,0.00
1,93.46,0.95,166.69,0.00
1,93.51,0.95,165.64,0.00
1,93.56,0.95,164.67,0.00
1,93.61,0.95,163.70,0.00
1,93.66,0.95,162.73,0.00
1,93.71,0.95,161.76,0.00
1,93.76,0.95,160.79,0.00
1,93.81,0.95,159.82,0.00
1,93.86,0.95,158.85,0.00
1,93.91,0.95,157.87,0.00
1,93.96,0.95,156.90,0.00
1,94.01,0.95,155.92,0.00
1,94.06,0.95,154.95,0.00
1,94.11,0.95,153.96,0.00
1,94.16,0.95,152.99,0.00
1,94.21,0.95,152.01,0.00
1,94.26,0.95,151.04,0.00
1,94.31,0.95,150.09,0.00
1,94.36,0.95,149.10,0.00
1,94.41,0.95,148.12,0.00
1,94.46,0.95,147.14,0.00
1,94.51,0.95,146.15,0.00
1,94.56,0.95,145.15,0.00
1,94.61,0.95,144.15,0.00
1,94.66,0.95,143.16,0.00
1,94.71,0.95,142.13,0.00
1,94.76,0.95,141.20,0.00
1,94.81,0.95,140.17,0.00
1,94.86,0.95,139.17,0.00
1,94.91,0.95,138.18,0.00
1,94.96,0.95,137.20,0.00
1,95.01,0.95,136.20,0.00
1,95.06,0.95,135.20,0.00
1,95.11,0.95,134.19,0.00
1,95.16,0.95,133.20,0.00
1,95.21,0.95,132.20,0.00
1,95.26,0.95,131.20,0.00
1,95.31,0.95,130.20,0.00
1,95.36,0.95,129.21,0.00
1,95.41,0.95,128.21,0.00
1,95.46,0.95,127.22,0.00
1,95.51,0.95,126.22,0.00
1,95.56,0.95,125.20,0.00
1,95.61,0.95,124.22,0.00
1,95.66,0.95,123.23,0.00
1,95.71,0.95,122.21,0.00
1,95.76,0.95,121.21,0.00
1,95.81,0.95,120.26,0.00
1,95.86,0.95,119.22,0.00
1,95.91,0.95,118.22,0.00
1,95.96,0.95,117.23,0.00
1,96.01,0.95,116.25,0.00
1,96.06,0.95,115.28,0.00
1,96.11,0.95,114.28,0.00
1,96.16,0.95,113.27,0.00
1,96.21,0.95,112.29,0.00
1,96.26,0.95,111.29,0.00
1,96.31,0.95,110.29,0.00
1,96.36,0.95,109.28,0.00
1,96.41,0.95,108.30,0.00
1,96.46,0.95,107.30,0.00
1,96.51,0.95,106.31,0.00
1,96.56,0.95,105.30,0.00
1,96.61,0.95,104.31,0.00
1,96.66,0.95,103.31,0.00
1,96.71,0.95,102.32,0.00
1,96.76,0.95,101.28,0.00
1,96.81,0.95,100.31,0.00
1,96.86,0.95,99.36,0.00
1,96.91,0.95,98.30,0.00
1,96.96,0.95,97.30,0.00
1,97.01,0.95,96.31,0.00
1,97.06,0.95,95.34,0.00
1,97.11,0.95,94.35,0.00
1,97.16,0.95,93.31,0.00
1,97.21,0.95,92.35,0.00
1,97.27,0.95,91.29,0.00
1,97.31,0.95,90.35,0.00
1,97.36,0.95,89.35,0.00
1,97.41,0.95,88.36,0.00
1,97.46,0.95,87.37,0.00
1,97.51,0.95,86.37,0.00
1,97.56,0.95,85.36,0.00
1,97.61,0.95,84.38,0.00
1,97.66,0.95,83.38,0.00
1,97.71,0.95,82.38,0.00
1,97.76,0.95,81.37,0.00
1,97.81,0.95,80.39,0.00
1,97.86,0.95,79.39,0.00
1,97.91,0.95,78.37,0.00
1,97.96,0.95,77.39,0.00
1,98.01,0.95,76.40,0.00
1,98.06,0.95,75.40,0.00
1,98.11,0.95,74.41,0.00
1,98.16,0.95,73.40,0.00
1,98.21,0.95,72.41,0.00
1,98.26,0.95,71.42,0.00
1,98.31,0.95,70.42,0.00
1,98.36,0.95,69.41,0.00
1,98.41,0.95,68.43,0.00
1,98.46,0.95,67.43,0.00
1,98.51,0.95,66.43,0.00
1,98.56,0.95,65.43,0.00
1,98.61,0.95,64.44,0.00
1,98.66,0.95,63.44,0.00
1,98.71,0.95,62.44,0.00
1,98.76,0.95,61.44,0.00
1,98.81,0.95,60.45,0.00
1,98.86,0.95,59.45,0.00
1,98.91,0.95,58.45,0.00
1,98.96,0.95,57.45,0.00
1,99.01,0.95,56.46,0.00
1,99.06,0.95,55.47,0.00
1,99.11,0.95,54.47,0.00
1,99.16,0.95,53.47,0.00
1,99.21,0.95,52.48,0.00
1,99.26,0.95,51.48,0.00
1,99.31,0.95,50.49,0.00
1,99.36,0.95,49.48,0.00
1,99.41,0.95,48.49,0.00
1,99.46,0.95,47.50,0.00
1,99.51,0.95,46.50,0.00
1,99.56,0.95,45.50,0.00
1,99.61,0.95,44.52,0.00
1,99.66,0.95,43.52,0.00
1,99.71,0.95,42.52,0.00
1,99.76,0.95,41.51,0.00
1,99.81,0.95,40.53,0.00
1,99.86,0.95,39.53,0.00
1,99.91,0.95,38.53,0.00
1,99.96,0.95,37.77,0.00
0,100.73,675.82,31.96,276.74
0,101.03,676.12,31.96,277.14
0,101.18,676.47,31.96,277.60
0,101.27,676.78,31.96,278.00
0,101.33,677.09,31.95,278.40
0,101.42,677.49,31.96,278.91
0,101.48,677.81,31.96,279.33
0,101.57,678.21,31.96,279.85
0,101.63,678.53,31.96,280.26
0,101.72,678.93,31.96,280.78
0,101.78,679.25,31.96,281.19
0,101.87,679.68,31.96,281.75
0,101.93,680.06,31.96,282.25
0,102.02,680.57,31.96,282.91
0,102.08,680.98,31.96,283.44
0,102.17,681.50,31.96,284.10
0,102.22,681.80,31.96,284.50
0,102.28,682.21,31.96,285.03
0,102.37,682.72,31.96,285.69
0,102.43,683.12,31.96,286.21
0,102.48,683.43,31.96,286.61
0,102.57,683.95,31.96,287.28
0,102.63,684.34,31.96,287.78
0,102.68,684.65,31.96,288.19
0,102.75,685.06,31.96,288.72
0,102.80,685.37,31.96,289.12
0,102.86,685.76,31.96,289.62
0,102.93,686.18,31.96,290.17
0,103.00,686.59,31.96,290.71
0,103.08,687.10,31.96,291.36
0,103.15,687.51,31.96,291.89
0,103.23,688.02,31.96,292.56
0,103.30,688.42,31.96,293.08
0,103.38,688.93,31.96,293.73
0,103.43,689.24,31.96,294.13
0,103.50,689.65,31.96,294.66
0,103.58,690.16,31.96,295.32
0,103.63,690.47,31.96,295.72
0,103.70,690.87,31.96,296.24
0,103.75,691.17,31.96,296.64
0,103.80,691.49,31.95,297.05
0,103.87,691.88,31.96,297.55
0,103.93,692.29,31.96,298.08
1,103.93,0.95,38.28,0.00
0,103.98,692.61,31.96,298.47
0,104.03,692.92,31.96,298.87
1,104.03,0.95,38.93,0.00
0,104.10,693.34,31.96,299.39
1,104.13,0.95,39.56,0.00
0,104.18,693.87,31.96,300.02
1,104.22,0.95,40.09,0.00
0,104.23,694.19,31.96,300.41
0,104.30,694.62,31.96,300.92
1,104.30,0.95,40.63,0.00
0,104.38,695.17,31.96,301.54
1,104.38,0.95,41.16,0.00
0,104.43,695.50,31.96,301.93
1,104.48,0.95,41.80,0.00
0,104.50,695.94,31.96,302.42
0,104.58,696.50,31.96,303.04
1,104.58,0.95,42.44,0.00
0,104.63,696.84,31.96,303.41
0,104.69,697.19,31.96,303.78
1,104.69,0.95,43.09,0.00
0,104.75,697.64,31.96,304.26
1,104.79,0.95,43.72,0.00
0,104.80,697.98,31.96,304.63
0,104.88,698.56,31.96,305.23
1,104.88,0.95,44.36,0.00
0,104.94,698.92,31.96,305.59
1,104.98,0.95,45.00,0.00
0,105.00,699.38,31.96,306.06
0,105.05,699.74,31.96,306.41
1,105.09,0.95,45.64,0.00
0,105.10,700.10,31.96,306.76
0,105.18,700.68,31.96,307.33
1,105.18,0.95,46.26,0.00
0,105.24,701.07,31.95,307.70
1,105.29,0.95,46.92,0.00
0,105.30,701.56,31.96,308.15
0,105.39,702.16,31.96,308.71
1,105.39,0.95,47.56,0.00
0,105.44,702.54,31.96,309.05
1,105.49,0.95,48.20,0.00
0,105.50,703.03,31.96,309.50
0,105.59,703.65,31.96,310.05
1,105.59,0.95,48.84,0.00
0,105.64,704.03,31.96,310.38
1,105.69,0.95,49.48,0.00
0,105.70,704.54,31.96,310.82
0,105.79,705.17,31.96,311.35
1,105.79,0.95,50.12,0.00
0,105.84,705.56,31.96,311.67
1,105.89,0.95,50.76,0.00
0,105.90,706.08,31.96,312.10
0,105.99,706.72,31.96,312.62
1,105.99,0.95,51.39,0.00
0,106.04,707.12,31.96,312.93
1,106.09,0.95,52.03,0.00
0,106.10,707.64,31.96,313.34
0,106.19,708.30,31.96,313.85
1,106.19,0.95,52.67,0.00
0,106.25,708.81,31.96,314.24
1,106.29,0.95,53.31,0.00
0,106.32,709.37,31.96,314.66
0,106.38,709.88,31.96,315.03
1,106.38,0.95,53.94,0.00
0,106.44,710.30,31.96,315.34
1,106.49,0.95,54.58,0.00
0,106.50,710.85,31.96,315.73
0,106.59,711.52,31.96,316.20
1,106.59,0.95,55.22,0.00
0,106.64,711.94,31.95,316.49
1,106.69,0.95,55.86,0.00
0,106.70,712.49,31.96,316.87
0,106.79,713.18,31.96,317.33
1,106.79,0.95,56.50,0.00
0,106.84,713.60,31.96,317.60
0,106.89,714.02,31.96,317.88
1,106.89,0.95,57.15,0.00
0,106.95,714.59,31.96,318.24
1,106.99,0.95,57.78,0.00
0,107.04,715.29,31.96,318.69
1,107.09,0.95,58.42,0.00
0,107.11,715.86,31.96,319.04
0,107.19,716.57,31.96,319.47
1,107.19,0.95,59.06,0.00
0,107.24,717.01,31.96,319.73
1,107.28,0.95,59.68,0.00
0,107.30,717.55,31.96,320.05
0,107.35,718.01,31.96,320.31
1,107.39,0.95,60.34,0.00
0,107.40,718.44,31.96,320.56
0,107.45,718.88,31.96,320.81
1,107.49,0.95,60.98,0.00
0,107.51,719.32,31.96,321.05
0,107.59,720.04,31.96,321.45
1,107.59,0.95,61.62,0.00
0,107.64,720.49,31.96,321.69
0,107.70,721.07,31.96,322.00
1,107.70,0.95,62.36,0.00
0,107.79,721.83,31.96,322.39
1,107.79,0.95,62.91,0.00
0,107.86,722.41,31.96,322.69
1,107.89,0.95,63.54,0.00
0,107.91,722.86,31.96,322.91
0,107.99,723.60,31.96,323.28
1,107.99,0.95,64.18,0.00
0,108.04,724.06,31.96,323.50
1,108.09,0.95,64.81,0.00
0,108.11,724.66,31.96,323.78
0,108.19,725.41,31.96,324.13
1,108.19,0.95,65.45,0.00
0,108.24,725.87,31.96,324.34
1,108.29,0.95,66.09,0.00
0,108.31,726.48,31.96,324.61
0,108.39,727.24,31.96,324.94
1,108.39,0.95,66.73,0.00
0,108.44,727.71,31.96,325.14
1,108.49,0.95,67.37,0.00
0,108.51,728.32,31.96,325.40
0,108.59,729.08,31.96,325.71
1,108.59,0.95,68.01,0.00
0,108.64,729.55,31.96,325.90
1,108.69,0.95,68.64,0.00
0,108.71,730.18,31.96,326.15
0,108.79,730.94,31.96,326.45
0,108.84,731.41,31.96,326.63
0,108.91,732.03,31.96,326.87
0,108.99,732.78,31.96,327.17
0,109.04,733.25,31.96,327.35
0,109.09,733.73,31.96,327.54
0,109.15,734.34,31.96,327.78
0,109.24,735.12,31.96,328.08
0,109.29,735.60,31.96,328.27
0,109.35,736.21,31.96,328.51
0,109.41,736.69,31.96,328.69
0,109.46,737.15,31.96,328.88
0,109.51,737.63,31.96,329.06
0,109.59,738.39,31.96,329.36
0,109.64,738.86,31.96,329.54
0,109.71,739.48,31.96,329.79
0,109.79,740.25,31.96,330.09
0,109.84,740.72,31.96,330.27
0,109.91,741.35,31.96,330.51
0,109.99,742.12,31.96,330.82
0,110.04,742.59,31.96,331.00
0,110.11,743.21,31.96,331.24
0,110.19,743.98,31.96,331.54
0,110.26,744.60,31.96,331.79
0,110.31,745.08,31.96,331.97
0,110.39,745.83,31.96,332.27
0,110.44,746.31,31.96,332.46
0,110.49,746.78,31.96,332.64
0,110.54,747.25,31.96,332.82
0,110.59,747.71,31.96,333.00
0,110.64,748.19,31.96,333.19
0,110.71,748.81,31.96,333.43
0,110.79,749.58,31.96,333.73
0,110.84,750.05,31.96,333.92
0,110.89,750.55,31.96,334.11
0,110.96,751.13,31.96,334.34
0,111.04,751.91,31.96,334.65
0,111.11,752.53,31.96,334.89
0,111.19,753.30,31.96,335.19
0,111.24,753.78,31.96,335.37
0,111.31,754.40,31.96,335.62
0,111.39,755.17,31.96,335.92
0,111.46,755.77,31.96,336.15
0,111.51,756.27,31.96,336.35
0,111.59,757.01,31.96,336.64
0,111.64,757.50,31.96,336.83
0,111.71,758.13,31.96,337.07
0,111.79,758.90,31.96,337.38
0,111.84,759.37,31.96,337.56
0,111.91,759.99,31.96,337.80
0,111.99,760.75,31.96,338.10
0,112.04,761.22,31.96,338.29
0,112.11,761.85,31.96,338.53
0,112.19,762.62,31.96,338.83
0,112.24,763.10,31.96,339.02
0,112.31,763.72,31.96,339.26
0,112.38,764.34,31.96,339.50
1,112.41,0.95,68.12,0.00
0,112.46,765.11,31.96,339.81
1,112.51,0.95,67.58,0.00
0,112.54,765.88,31.96,340.13
0,112.61,766.49,31.96,340.39
1,112.61,0.95,67.04,0.00
0,112.66,766.95,31.96,340.58
0,112.71,767.41,31.96,340.78
1,112.71,0.95,66.49,0.00
0,112.78,768.03,31.96,341.05
1,112.81,0.95,65.95,0.00
0,112.86,768.79,31.96,341.39
0,112.91,769.24,31.96,341.60
1,112.91,0.95,65.41,0.00
0,112.98,769.84,31.96,341.87
1,113.01,0.95,64.87,0.00
0,113.06,770.60,31.96,342.23
0,113.11,771.05,31.96,342.44
1,113.11,0.95,64.33,0.00
0,113.16,771.50,31.96,342.66
1,113.21,0.95,63.79,0.00
0,113.23,772.10,31.96,342.95
0,113.29,772.70,31.96,343.25
1,113.31,0.95,63.24,0.00
0,113.36,773.29,31.96,343.55
1,113.41,0.95,62.70,0.00
0,113.43,773.88,31.96,343.85
0,113.49,774.48,31.96,344.16
0,113.56,775.05,31.96,344.46
0,113.61,775.51,31.96,344.71
0,113.68,776.10,31.96,345.02
0,113.74,776.68,31.96,345.32
0,113.81,777.27,31.96,345.63
0,113.86,777.72,31.96,345.87
0,113.91,778.16,31.96,346.10
0,113.98,778.76,31.96,346.41
0,114.04,779.34,31.96,346.72
0,114.11,779.93,31.96,347.03
0,114.18,780.53,31.96,347.34
0,114.26,781.26,31.96,347.73
0,114.31,781.71,31.96,347.96
0,114.38,782.30,31.95,348.27
0,114.46,783.03,31.96,348.66
0,114.51,783.49,31.96,348.90
0,114.59,784.20,31.96,349.27
0,114.64,784.65,31.96,349.51
0,114.71,785.25,31.96,349.82
0,114.78,785.84,31.96,350.13
0,114.86,786.57,31.96,350.52
0,114.91,787.03,31.96,350.76
0,114.98,787.62,31.96,351.07
0,115.06,788.35,31.96,351.46
1,115.08,0.95,62.19,0.00
0,115.11,788.80,31.96,351.69
0,115.18,789.39,31.96,352.01
0,115.26,790.12,31.96,352.39
0,115.31,790.57,31.96,352.63
1,115.36,0.95,61.67,0.00
0,115.39,791.24,31.96,352.99
0,115.46,791.87,31.96,353.33
0,115.51,792.33,31.96,353.59
1,115.56,0.95,61.07,0.00
0,115.58,792.92,31.96,353.91
0,115.66,793.64,31.96,354.31
0,115.71,794.08,31.95,354.56
1,115.73,0.95,60.57,0.00
0,115.78,794.66,31.96,354.89
0,115.86,795.38,31.96,355.30
0,115.91,795.82,31.96,355.55
1,115.91,0.95,60.02,0.00
0,115.98,796.39,31.96,355.88
0,116.06,797.11,31.96,356.30
0,116.11,797.54,31.96,356.55
1,116.11,0.95,59.40,0.00
0,116.16,797.98,31.96,356.81
0,116.23,798.55,31.96,357.15
1,116.23,0.95,58.88,0.00
0,116.32,799.32,31.96,357.62
1,116.36,0.95,58.29,0.00
0,116.38,799.81,31.96,357.92
0,116.43,800.25,31.96,358.20
1,116.48,0.95,57.78,0.00
0,116.51,800.96,31.96,358.64
0,116.58,801.52,31.96,359.00
1,116.61,0.95,57.17,0.00
0,116.66,802.20,31.96,359.44
0,116.71,802.64,31.96,359.72
1,116.73,0.95,56.65,0.00
0,116.78,803.18,31.96,360.08
0,116.86,803.89,31.96,360.55
1,116.86,0.95,56.06,0.00
0,116.91,804.31,31.96,360.84
0,116.98,804.86,31.96,361.21
1,116.98,0.95,55.54,0.00
0,117.06,805.54,31.96,361.68
0,117.11,805.95,31.96,361.97
1,117.11,0.95,54.95,0.00
0,117.18,806.51,31.96,362.36
1,117.23,0.95,54.43,0.00
0,117.26,807.17,31.96,362.83
0,117.31,807.59,31.96,363.13
1,117.36,0.95,53.84,0.00
0,117.38,808.13,31.96,363.53
0,117.46,808.79,31.96,364.01
1,117.48,0.95,53.31,0.00
0,117.51,809.20,31.96,364.32
0,117.58,809.73,31.96,364.72
1,117.61,0.95,52.72,0.00
0,117.66,810.39,31.96,365.22
0,117.73,810.89,31.96,365.61
1,117.73,0.95,52.21,0.00
0,117.78,811.30,31.96,365.92
0,117.83,811.70,31.96,366.24
1,117.86,0.95,51.61,0.00
0,117.91,812.36,31.96,366.76
0,117.98,812.88,31.96,367.18
1,117.98,0.95,51.09,0.00
0,118.06,813.52,31.96,367.70
0,118.11,813.92,31.96,368.03
1,118.11,0.95,50.49,0.00
0,118.18,814.43,31.96,368.44
1,118.23,0.95,49.98,0.00
0,118.26,815.05,31.96,368.97
0,118.32,815.47,31.96,369.32
1,118.36,0.95,49.39,0.00
0,118.38,815.94,31.96,369.72
0,118.46,816.57,31.96,370.27
1,118.48,0.95,48.87,0.00
0,118.51,816.97,31.96,370.61
0,118.58,817.47,31.95,371.05
1,118.61,0.95,48.27,0.00
0,118.66,818.09,31.96,371.61
0,118.71,818.46,31.96,371.95
1,118.73,0.95,47.75,0.00
0,118.78,818.95,31.96,372.39
0,118.83,819.32,31.96,372.73
1,118.86,0.95,47.16,0.00
0,118.91,819.93,31.96,373.29
0,118.98,820.41,31.96,373.75
1,118.98,0.95,46.64,0.00
0,119.06,821.02,31.96,374.32
0,119.11,821.38,31.96,374.67
1,119.11,0.95,46.05,0.00
0,119.18,821.86,31.96,375.13
1,119.23,0.95,45.53,0.00
0,119.26,822.45,31.96,375.71
0,119.31,822.81,31.96,376.07
1,119.36,0.95,44.94,0.00
0,119.38,823.28,31.96,376.54
0,119.46,823.87,31.96,377.13
1,119.48,0.95,44.42,0.00
0,119.51,824.22,31.96,377.49
0,119.56,824.58,31.96,377.85
1,119.61,0.95,43.82,0.00
0,119.63,825.03,31.96,378.33
0,119.71,825.61,31.96,378.93
1,119.73,0.95,43.30,0.00
0,119.76,825.95,31.96,379.30
0,119.82,826.30,31.96,379.67
1,119.86,0.95,42.71,0.00
0,119.88,826.73,31.96,380.14
0,119.93,827.07,31.96,380.50
0,119.98,827.43,31.96,380.90
1,119.98,0.95,42.19,0.00
0,120.06,827.96,31.96,381.49
0,120.11,828.30,31.96,381.87
1,120.11,0.95,41.60,0.00
0,120.16,828.64,31.96,382.26
0,120.22,828.98,31.96,382.64
1,120.23,0.95,41.09,0.00
0,120.28,829.40,31.96,383.12
0,120.36,829.95,31.96,383.76
1,120.36,0.95,40.49,0.00
0,120.42,830.28,31.96,384.15
0,120.48,830.71,31.96,384.66
1,120.48,0.95,39.96,0.00
0,120.56,831.24,31.96,385.29
0,120.61,831.56,31.96,385.68
1,120.61,0.95,39.37,0.00
0,120.68,831.98,31.96,386.19
0,120.73,832.30,31.96,386.59
1,120.73,0.95,38.85,0.00
0,120.78,832.61,31.96,386.98
0,120.86,833.13,31.96,387.62
1,120.86,0.95,38.26,0.00
0,120.92,833.44,31.96,388.02
0,120.98,833.85,31.96,388.55
1,120.98,0.95,37.74,0.00
0,121.06,834.36,31.96,389.20
0,121.12,834.66,31.96,389.61
1,121.12,0.95,37.14,0.00
0,121.18,835.07,31.96,390.14
1,121.23,0.95,36.63,0.00
0,121.26,835.56,31.96,390.80
0,121.32,835.86,31.96,391.21
1,121.36,0.95,35.99,0.00
0,121.38,836.25,31.96,391.75
0,121.43,836.55,31.96,392.16
1,121.48,0.95,35.41,0.00
0,121.52,837.03,31.96,392.83
0,121.58,837.41,31.96,393.38
1,121.60,0.95,34.83,0.00
0,121.63,837.70,31.96,393.79
0,121.69,838.00,31.96,394.23
1,121.72,0.95,34.26,0.00
0,121.77,838.45,31.96,394.89
0,121.83,838.83,31.96,395.44
1,121.83,0.95,33.68,0.00
0,121.92,839.29,31.96,396.14
1,121.97,0.95,33.03,0.00
0,121.98,839.65,31.96,396.70
0,122.07,840.10,31.96,397.39
1,122.08,0.95,32.45,0.00
0,122.12,840.37,31.96,397.82
0,122.18,840.73,31.96,398.38
1,122.22,0.95,31.80,0.00
0,122.27,841.16,31.96,399.09
0,122.32,841.43,31.96,399.52
1,122.33,0.95,31.22,0.00
0,122.37,841.69,31.96,399.96
0,122.43,842.03,31.96,400.52
1,122.47,0.95,30.56,0.00
0,122.48,842.28,31.96,400.95
0,122.57,842.70,31.96,401.66
1,122.58,0.95,29.98,0.00
0,122.62,842.95,31.96,402.10
0,122.68,843.28,31.96,402.68
1,122.72,0.95,29.33,0.00
0,122.77,843.69,31.96,403.41
0,122.83,844.01,31.96,403.99
1,122.83,0.95,28.76,0.00
0,122.88,844.26,31.96,404.43
0,122.97,844.65,31.96,405.15
1,122.97,0.95,28.10,0.00
0,123.03,844.97,31.96,405.76
1,123.08,0.95,27.52,0.00
0,123.12,845.36,31.96,406.50
0,123.18,845.66,31.96,407.10
1,123.18,0.95,27.02,0.00
0,123.25,845.96,31.96,407.68
1,123.30,0.95,26.45,0.00
0,123.33,846.33,31.96,408.43
0,123.38,846.55,31.96,408.88
1,123.43,0.95,25.79,0.00
0,123.45,846.84,31.96,409.48
0,123.53,847.20,31.95,410.23
1,123.57,0.95,25.13,0.00
0,123.60,847.49,31.96,410.83
0,123.65,847.70,31.95,411.29
1,123.68,0.95,24.58,0.00
0,123.73,848.04,31.96,412.04
0,123.78,848.25,31.96,412.50
1,123.80,0.95,24.06,0.00
0,123.85,848.52,31.96,413.11
0,123.93,848.86,31.96,413.87
1,123.93,0.95,23.47,0.00
0,124.00,849.12,31.96,414.49
0,124.05,849.32,31.96,414.95
1,124.05,0.95,22.95,0.00
0,124.13,849.64,31.96,415.72
0,124.19,849.85,31.96,416.21
1,124.19,0.95,22.34,0.00
0,124.25,850.09,31.96,416.80
1,124.30,0.95,21.83,0.00
0,124.34,850.40,31.96,417.57
0,124.39,850.58,31.96,418.04
1,124.44,0.95,21.24,0.00
0,124.45,850.83,31.96,418.66
0,124.54,851.12,31.96,419.43
1,124.55,0.95,20.72,0.00
0,124.59,851.30,31.96,419.91
0,124.65,851.54,31.96,420.53
0,124.74,851.83,31.96,421.31
0,124.79,852.01,31.96,421.78
0,124.85,852.25,31.96,422.40
0,124.90,852.43,31.96,422.88
0,124.99,852.72,31.96,423.65
0,125.04,852.90,31.96,424.12
0,125.10,853.13,31.96,424.73
0,125.19,853.43,31.96,425.52
0,125.25,853.67,31.96,426.16
0,125.34,853.96,31.96,426.92
0,125.39,854.13,31.96,427.39
0,125.46,854.39,31.96,428.05
0,125.54,854.67,31.96,428.79
0,125.60,854.90,31.96,429.41
0,125.65,855.08,31.96,429.89
0,125.74,855.37,31.95,430.66
0,125.79,855.55,31.95,431.13
0,125.84,855.73,31.96,431.61
0,125.90,855.96,31.96,432.22
0,125.99,856.26,31.96,433.00
0,126.06,856.51,31.95,433.68
0,126.14,856.79,31.96,434.39
0,126.19,856.96,31.96,434.86
0,126.25,857.20,31.96,435.49
0,126.34,857.49,31.96,436.26
0,126.39,857.68,31.96,436.75
0,126.45,857.91,31.96,437.36
0,126.54,858.21,31.96,438.14
0,126.59,858.38,31.96,438.62
0,126.65,858.62,31.96,439.24
0,126.71,858.81,31.96,439.75
0,126.79,859.09,31.96,440.49
0,126.85,859.33,31.96,441.11
0,126.94,859.62,31.96,441.89
0,126.99,859.80,31.96,442.36
0,127.05,860.04,31.96,442.98
0,127.14,860.32,31.96,443.74
0,127.19,860.51,31.96,444.23
0,127.25,860.75,31.96,444.86
0,127.34,861.04,31.96,445.63
0,127.39,861.22,31.96,446.10
0,127.44,861.40,31.95,446.58
0,127.50,861.63,31.96,447.19
0,127.55,861.80,31.96,447.66
0,127.60,861.98,31.96,448.12
0,127.66,862.17,31.96,448.62
0,127.74,862.45,31.96,449.37
0,127.79,862.63,31.96,449.84
0,127.85,862.87,31.96,450.47
0,127.94,863.16,31.95,451.24
0,127.99,863.34,31.96,451.71
0,128.05,863.57,31.96,452.34
0,128.11,863.75,31.96,452.81
0,128.19,864.04,31.96,453.56
0,128.24,864.22,31.96,454.05
0,128.31,864.46,31.96,454.68
0,128.39,864.76,31.96,455.46
0,128.46,864.99,31.96,456.08
0,128.54,865.29,31.96,456.86
0,128.59,865.46,31.96,457.33
0,128.64,865.64,31.96,457.80
0,128.70,865.87,31.96,458.41
0,128.75,866.05,31.96,458.88
0,128.84,866.35,31.96,459.67
0,128.91,866.58,31.96,460.29
0,128.99,866.88,31.96,461.07
0,129.04,867.06,31.96,461.55
0,129.10,867.29,31.96,462.15
0,129.16,867.47,31.96,462.63
0,129.21,867.67,31.96,463.17
0,129.29,867.93,31.96,463.86
0,129.34,868.11,31.96,464.33
0,129.39,868.30,31.96,464.82
0,129.46,868.54,31.96,465.46
0,129.53,868.78,31.96,466.09
1,129.56,0.95,19.95,0.00
0,129.59,869.00,31.96,466.69
1,129.61,0.95,19.27,0.00
0,129.66,869.22,31.96,467.32
1,129.66,0.95,18.57,0.00
1,129.71,0.95,17.90,0.00
0,129.74,869.48,31.96,468.11
1,129.76,0.95,17.22,0.00
0,129.79,869.63,31.96,468.59
1,129.81,0.95,16.54,0.00
0,129.86,869.81,31.96,469.23
1,129.86,0.95,15.85,0.00
1,129.91,0.95,15.17,0.00
0,129.94,870.03,31.96,470.03
1,129.96,0.95,14.49,0.00
0,129.99,870.16,31.96,470.53
1,130.01,0.95,13.81,0.00
0,130.06,870.32,31.96,471.17
1,130.06,0.95,13.12,0.00
1,130.11,0.95,12.44,0.00
0,130.14,870.50,31.96,471.97
1,130.16,0.95,11.76,0.00
0,130.19,870.60,31.96,472.47
1,130.21,0.95,11.07,0.00
0,130.26,870.73,31.96,473.12
1,130.26,0.95,10.39,0.00
1,130.31,0.95,9.72,0.00
0,130.34,870.87,31.96,473.94
1,130.36,0.95,9.01,0.00
0,130.39,870.95,31.96,474.44
1,130.41,0.95,8.30,0.00
0,130.45,871.04,31.96,475.07
1,130.45,0.95,7.62,0.00
1,130.50,0.95,6.92,0.00
0,130.54,871.15,31.96,475.90
1,130.56,0.95,6.21,0.00
0,130.59,871.20,31.96,476.40
1,130.60,0.95,5.51,0.00
0,130.64,871.25,31.96,476.90
1,130.66,0.95,4.79,0.00
0,130.69,871.29,31.96,477.40
1,130.71,0.95,4.15,0.00
